Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2011-05-21,Adelaide,14.5,24.8,0.0,5.47,0.7,N,57.0,NNE,N,15.0,20.0,36.0,27.0,1015.5,1010.6,4.45,4.51,20.4,23.9,No,Yes
2011-06-12,Adelaide,6.7,15.3,0.0,5.47,4.7,SSE,37.0,ESE,SSE,6.0,19.0,72.0,49.0,1032.2,1029.2,4.45,4.51,11.7,14.1,No,No
2011-05-20,Adelaide,11.7,24.0,0.0,2.2,6.2,NNE,22.0,NE,NNW,6.0,11.0,36.0,24.0,1022.5,1018.3,4.45,4.51,17.8,22.9,No,No
2011-05-18,Adelaide,11.8,21.9,0.0,2.4,4.3,NE,24.0,NE,N,9.0,13.0,34.0,23.0,1026.8,1023.1,4.45,4.51,15.1,21.0,No,No
2011-03-29,Adelaide,14.0,29.1,0.0,2.6,10.6,NW,31.0,ENE,W,6.0,13.0,72.0,34.0,1020.2,1017.4,4.45,4.51,17.8,28.8,No,No
2011-08-02,Adelaide,10.2,23.3,0.0,0.8,7.6,NW,41.0,NNE,NW,11.0,28.0,56.0,36.0,1016.1,1013.9,4.45,4.51,16.3,23.1,No,No
2011-03-30,Adelaide,14.3,21.1,0.0,4.4,5.8,SE,37.0,S,S,9.0,11.0,64.0,55.0,1022.7,1022.2,4.45,4.51,16.2,20.1,No,No
2011-03-31,Adelaide,10.8,20.3,0.0,3.6,10.7,E,28.0,N,E,0.0,9.0,64.0,38.0,1029.7,1026.2,4.45,4.51,12.8,19.8,No,Yes
2011-03-28,Adelaide,11.7,26.0,0.0,10.8,8.6,NNE,28.0,N,NE,0.0,9.0,78.0,44.0,1024.4,1021.2,4.45,4.51,15.9,24.5,No,No
2011-05-01,Adelaide,14.9,17.6,3.8,5.47,0.0,ESE,24.0,SSE,SE,6.0,9.0,91.0,74.0,1019.2,1017.3,4.45,4.51,15.6,17.2,Yes,Yes
2011-05-02,Adelaide,9.0,20.6,2.4,1.2,9.4,SW,26.0,N,SSW,7.0,6.0,69.0,48.0,1019.8,1017.5,4.45,4.51,15.5,19.8,Yes,No
2011-05-03,Adelaide,8.5,19.3,0.0,2.0,9.3,WSW,26.0,N,W,9.0,17.0,70.0,55.0,1021.8,1020.6,4.45,4.51,14.7,18.7,No,No
2011-05-05,Adelaide,8.2,17.5,0.2,1.4,3.4,SE,24.0,ESE,E,2.0,6.0,68.0,49.0,1028.5,1025.4,4.45,4.51,14.7,17.1,No,No
2011-05-06,Adelaide,8.8,19.2,0.0,1.2,8.0,WSW,20.0,NE,WSW,6.0,9.0,60.0,44.0,1024.9,1021.6,4.45,4.51,13.2,18.4,No,No
2011-05-07,Adelaide,7.9,20.2,0.0,5.47,7.4,WNW,22.0,NNE,WSW,6.0,7.0,61.0,44.0,1018.8,1015.7,4.45,4.51,13.9,18.9,No,No
2011-05-08,Adelaide,10.5,20.7,0.0,5.47,8.3,SE,31.0,NNW,WSW,4.0,15.0,71.0,54.0,1017.9,1016.9,4.45,4.51,14.4,19.0,No,No
2011-05-09,Adelaide,9.6,15.4,0.0,6.2,1.6,SE,41.0,SE,SE,7.0,19.0,54.0,45.0,1025.1,1023.4,4.45,4.51,12.5,14.5,No,No
2011-05-10,Adelaide,7.6,18.1,0.0,1.4,2.1,W,39.0,NE,NW,11.0,11.0,64.0,52.0,1023.6,1019.3,4.45,4.51,10.8,16.4,No,Yes
2011-05-11,Adelaide,9.4,16.0,5.2,1.0,2.7,SW,46.0,S,WSW,17.0,20.0,78.0,67.0,1020.3,1017.8,4.45,4.51,12.9,15.3,Yes,Yes
2011-05-12,Adelaide,11.4,17.1,13.0,1.0,2.7,W,48.0,WSW,WSW,17.0,20.0,85.0,69.0,1019.9,1018.9,4.45,4.51,15.3,16.4,Yes,Yes
2011-05-13,Adelaide,11.2,17.2,4.4,2.0,4.9,SW,41.0,SW,SW,17.0,19.0,84.0,64.0,1020.5,1020.0,4.45,4.51,14.6,16.6,Yes,No
2011-05-14,Adelaide,10.6,16.6,0.6,5.47,2.1,SSE,26.0,N,S,0.0,9.0,64.0,52.0,1029.6,1028.9,4.45,4.51,12.9,15.6,No,No
2011-05-15,Adelaide,10.9,17.1,0.0,5.47,2.7,SSW,22.0,N,SSW,0.0,9.0,63.0,54.0,1034.7,1033.2,4.45,4.51,12.7,15.4,No,No
2011-05-16,Adelaide,5.2,16.6,0.0,3.6,8.8,NE,26.0,N,ENE,0.0,6.0,66.0,44.0,1034.6,1030.6,4.45,4.51,10.6,16.2,No,No
2011-05-17,Adelaide,9.5,18.7,0.0,1.8,8.3,NNE,33.0,NE,NW,13.0,13.0,47.0,33.0,1030.4,1026.3,4.45,4.51,13.1,18.2,No,No
2011-05-19,Adelaide,15.0,24.9,0.0,3.0,4.1,N,31.0,ENE,NW,9.0,15.0,33.0,24.0,1024.8,1022.6,4.45,4.51,17.7,23.0,No,No
2011-06-13,Adelaide,7.8,14.1,0.0,5.47,2.2,SE,33.0,SE,SE,17.0,11.0,63.0,46.0,1030.0,1027.5,4.45,4.51,10.2,12.9,No,No
2011-05-04,Adelaide,10.0,18.3,0.0,1.6,5.5,SW,30.0,S,SSW,6.0,11.0,64.0,70.0,1025.2,1024.4,4.45,4.51,15.6,16.9,No,No
2011-06-15,Adelaide,3.7,16.6,0.0,1.2,7.8,NW,24.0,ESE,NW,6.0,11.0,82.0,46.0,1028.0,1024.2,4.45,4.51,8.4,16.1,No,No
2011-07-10,Adelaide,9.4,13.7,1.8,5.47,0.9,WSW,43.0,W,W,19.0,24.0,62.0,68.0,1022.8,1022.4,4.45,4.51,11.9,13.4,Yes,Yes
2011-07-11,Adelaide,6.1,12.7,2.2,2.0,0.0,WSW,19.0,ESE,SSW,2.0,7.0,89.0,57.0,1029.7,1028.9,4.45,4.51,8.8,12.2,Yes,No
2011-07-12,Adelaide,7.9,11.4,0.0,1.0,0.5,N,20.0,NNE,N,7.0,7.0,70.0,59.0,1028.7,1025.7,4.45,4.51,8.4,11.3,No,No
2011-07-13,Adelaide,8.3,13.1,0.0,0.8,0.2,SE,28.0,NNE,NNW,9.0,6.0,76.0,70.0,1025.1,1023.8,4.45,4.51,9.5,12.9,No,No
2011-07-14,Adelaide,6.5,13.9,0.0,0.8,8.6,SE,30.0,N,E,0.0,13.0,69.0,48.0,1032.6,1031.3,4.45,4.51,9.4,13.3,No,No
2011-07-15,Adelaide,6.1,14.8,0.0,1.4,4.7,ENE,30.0,WNW,N,7.0,7.0,67.0,41.0,1033.7,1028.7,4.45,4.51,10.1,14.6,No,No
2011-07-16,Adelaide,2.3,15.1,2.36,5.47,8.3,N,28.0,NW,NNW,2.0,15.0,72.0,42.0,1024.7,1020.1,4.45,4.51,7.5,14.4,No,Yes
2011-07-17,Adelaide,7.5,13.6,6.0,5.47,2.4,SSW,43.0,NNE,SW,9.0,17.0,96.0,62.0,1017.7,1018.3,4.45,4.51,8.5,13.2,Yes,Yes
2011-07-18,Adelaide,6.6,14.8,1.4,3.0,6.4,SW,35.0,NE,SW,6.0,17.0,90.0,50.0,1024.9,1024.4,4.45,4.51,9.1,14.5,Yes,No
2011-07-09,Adelaide,7.3,12.5,3.8,5.47,0.0,W,31.0,N,WSW,0.0,13.0,95.0,83.0,1027.0,1024.9,4.45,4.51,9.6,12.1,Yes,Yes
2011-07-19,Adelaide,4.0,14.5,0.0,1.4,5.2,SE,28.0,N,SE,0.0,15.0,85.0,53.0,1028.4,1026.1,4.45,4.51,8.8,13.6,No,No
2011-07-21,Adelaide,3.8,14.7,0.0,1.0,9.6,WSW,19.0,E,WNW,7.0,11.0,67.0,50.0,1027.6,1024.4,4.45,4.51,9.4,14.5,No,No
2011-07-22,Adelaide,1.3,15.9,0.0,0.8,9.6,N,17.0,N,NNW,0.0,6.0,71.0,38.0,1025.3,1022.5,4.45,4.51,6.9,15.3,No,No
2011-07-23,Adelaide,5.7,17.5,2.36,5.47,4.3,WNW,28.0,NE,NNW,7.0,13.0,62.0,44.0,1022.3,1020.1,4.45,4.51,10.0,16.7,No,Yes
2011-07-25,Adelaide,10.3,15.9,6.2,2.8,6.2,SW,31.0,SW,SW,4.0,19.0,85.0,58.0,1021.8,1020.9,4.45,4.51,12.6,15.4,Yes,No
2011-07-26,Adelaide,6.7,15.7,0.0,1.2,5.2,WSW,22.0,NE,WSW,4.0,17.0,83.0,49.0,1026.5,1025.6,4.45,4.51,10.0,15.3,No,No
2011-07-27,Adelaide,7.2,17.7,0.0,1.2,9.3,N,37.0,NNE,NNW,15.0,13.0,48.0,39.0,1026.7,1024.3,4.45,4.51,12.8,17.6,No,No
2011-07-28,Adelaide,9.6,20.5,0.0,1.8,7.61,N,35.0,NNE,NNW,13.0,13.0,47.0,32.0,1024.2,1020.3,4.45,4.51,14.9,19.8,No,No
2011-06-14,Adelaide,3.6,16.0,0.0,5.8,9.0,ENE,24.0,ESE,E,7.0,9.0,71.0,47.0,1029.5,1026.6,4.45,4.51,10.1,15.2,No,No
2011-07-29,Adelaide,13.9,19.8,0.0,3.0,1.1,NW,46.0,NNE,N,13.0,19.0,37.0,33.0,1017.7,1014.1,4.45,4.51,16.2,19.6,No,Yes
2011-07-20,Adelaide,7.8,13.8,0.0,1.0,8.6,ESE,22.0,E,WSW,6.0,9.0,64.0,58.0,1028.2,1025.6,4.45,4.51,10.3,13.6,No,No
2011-07-08,Adelaide,5.8,13.6,1.8,0.4,3.7,W,48.0,ENE,WNW,7.0,20.0,90.0,67.0,1029.6,1026.9,4.45,4.51,8.4,12.5,Yes,Yes
2011-07-24,Adelaide,9.3,14.4,2.0,5.47,0.3,WSW,39.0,NNW,WSW,9.0,17.0,96.0,72.0,1017.9,1017.1,4.45,4.51,10.3,14.0,Yes,Yes
2011-07-06,Adelaide,10.2,14.9,1.0,1.2,2.2,NW,57.0,NW,WNW,22.0,22.0,89.0,84.0,1013.0,1010.0,4.45,4.51,11.1,12.3,No,Yes
2011-06-16,Adelaide,7.3,16.6,0.0,1.4,4.9,NNW,48.0,NNE,NNW,11.0,22.0,50.0,40.0,1020.5,1014.3,4.45,4.51,10.9,15.7,No,Yes
2011-06-17,Adelaide,10.8,15.6,3.0,1.4,2.2,SW,48.0,SW,WNW,17.0,15.0,53.0,74.0,1018.1,1019.1,4.45,4.51,14.1,14.3,Yes,Yes
2011-06-18,Adelaide,10.4,16.7,1.6,5.47,1.8,WNW,33.0,NNE,NW,7.0,9.0,94.0,74.0,1021.3,1019.0,4.45,4.51,11.8,15.0,Yes,No
2011-07-07,Adelaide,4.9,13.4,6.8,0.6,5.5,SSW,39.0,S,S,4.0,7.0,91.0,67.0,1022.3,1025.5,4.45,4.51,8.2,11.8,Yes,Yes
2011-06-19,Adelaide,11.7,18.5,0.2,5.47,3.2,NW,50.0,NNW,NW,17.0,19.0,77.0,60.0,1015.2,1012.2,4.45,4.51,13.0,16.4,No,Yes
2011-06-20,Adelaide,9.7,17.1,1.8,2.8,1.3,NW,74.0,NNW,NNW,24.0,30.0,77.0,59.0,1011.0,1005.0,4.45,4.51,13.2,16.6,Yes,Yes
2011-06-21,Adelaide,8.8,13.8,14.2,2.0,6.3,WSW,56.0,SSW,WSW,7.0,20.0,64.0,55.0,1010.5,1012.8,4.45,4.51,10.5,13.1,Yes,Yes
2011-06-22,Adelaide,9.8,16.1,2.0,1.4,1.5,W,39.0,WNW,W,11.0,17.0,83.0,82.0,1018.7,1018.2,4.45,4.51,13.0,15.3,Yes,Yes
2011-06-23,Adelaide,11.5,14.7,2.8,0.4,0.2,WNW,28.0,NNW,NW,7.0,15.0,96.0,87.0,1023.9,1023.5,4.45,4.51,13.4,14.5,Yes,No
2011-07-31,Adelaide,6.6,21.7,0.0,2.8,9.1,N,37.0,NE,NNW,7.0,19.0,57.0,32.0,1018.0,1015.0,4.45,4.51,14.2,21.4,No,No
2011-06-24,Adelaide,9.8,18.0,0.2,0.6,9.2,N,28.0,NNE,NNW,9.0,15.0,67.0,51.0,1027.3,1025.6,4.45,4.51,13.4,17.2,No,No
2011-06-25,Adelaide,8.3,17.7,0.0,5.47,9.3,NNW,43.0,NNE,NNW,13.0,22.0,52.0,37.0,1026.5,1022.7,4.45,4.51,13.0,17.5,No,No
2011-07-30,Adelaide,11.6,19.0,4.6,5.47,8.5,NE,28.0,NNE,NW,7.0,15.0,81.0,51.0,1016.4,1014.6,4.45,4.51,13.3,18.2,Yes,No
2011-06-26,Adelaide,10.2,17.6,0.0,5.47,2.8,NNE,26.0,NNE,W,11.0,7.0,50.0,56.0,1024.2,1023.4,4.45,4.51,13.0,17.2,No,No
2011-07-03,Adelaide,10.0,16.9,12.2,5.47,7.5,NNW,54.0,N,NW,17.0,26.0,91.0,40.0,1011.7,1009.2,4.45,4.51,11.1,16.7,Yes,No
2011-07-04,Adelaide,10.2,15.2,0.0,6.6,2.4,NW,59.0,N,WNW,20.0,30.0,76.0,61.0,1011.4,1011.6,4.45,4.51,10.9,13.9,No,Yes
2011-07-02,Adelaide,12.7,15.3,6.0,5.47,0.0,NNE,37.0,E,NNE,9.0,9.0,92.0,88.0,1014.4,1009.9,4.45,4.51,12.8,14.9,Yes,Yes
2011-06-30,Adelaide,14.7,19.9,0.0,2.4,0.9,NNE,31.0,NNE,NNE,15.0,11.0,53.0,49.0,1028.7,1025.8,4.45,4.51,16.9,18.7,No,No
2011-07-01,Adelaide,15.5,22.2,0.2,1.8,7.6,NE,41.0,NNE,N,15.0,15.0,48.0,37.0,1023.6,1019.1,4.45,4.51,16.9,21.3,No,Yes
2011-06-29,Adelaide,8.4,19.1,0.0,1.6,8.8,N,37.0,NE,NNE,15.0,20.0,47.0,36.0,1029.6,1027.0,4.45,4.51,14.7,18.5,No,No
2011-06-28,Adelaide,6.7,17.1,0.0,1.2,9.2,NNE,33.0,NE,NE,11.0,13.0,58.0,41.0,1032.5,1029.2,4.45,4.51,12.4,16.5,No,No
2011-06-27,Adelaide,4.7,17.5,0.0,4.4,8.6,ENE,28.0,NNW,E,6.0,9.0,83.0,45.0,1031.1,1029.5,4.45,4.51,9.4,17.2,No,No
2011-07-05,Adelaide,9.9,15.3,5.4,1.2,4.2,W,52.0,W,WNW,17.0,22.0,65.0,62.0,1018.0,1016.8,4.45,4.51,12.5,14.8,Yes,No
2014-09-12,Albany,11.2,21.8,0.0,2.6,10.0,W,40.04,NE,NNW,2.0,6.0,79.0,62.0,1021.9,1016.8,1.0,3.0,15.0,18.6,No,No
2014-09-13,Albany,12.8,16.8,0.0,4.4,10.6,W,40.04,NW,NW,13.0,7.0,65.0,56.0,1021.7,1020.9,6.0,1.0,14.8,16.0,No,No
2014-09-18,Albany,12.2,20.8,0.0,3.8,8.9,W,40.04,NNE,NNW,4.0,7.0,89.0,76.0,1018.2,1015.8,6.0,1.0,15.8,19.0,No,No
2014-09-14,Albany,7.4,20.1,0.0,3.8,7.1,W,40.04,ESE,NNW,6.0,15.0,66.0,81.0,1021.8,1021.4,2.0,7.0,15.2,16.6,No,No
2014-09-15,Albany,10.8,16.8,0.0,3.6,7.2,W,40.04,W,S,4.0,9.0,69.0,57.0,1026.1,1023.9,6.0,4.0,14.4,16.0,No,No
2014-09-16,Albany,6.5,18.3,0.0,2.2,10.1,W,40.04,SW,SE,4.0,17.0,80.0,66.0,1023.9,1020.5,2.0,1.0,13.0,17.0,No,No
2014-09-17,Albany,10.1,19.3,0.0,3.0,8.8,W,40.04,E,SE,9.0,22.0,75.0,74.0,1019.7,1016.0,6.0,6.0,16.9,18.0,No,No
2014-09-11,Albany,9.2,20.8,0.0,3.2,6.5,W,40.04,NE,NNE,2.0,13.0,91.0,71.0,1023.7,1021.4,2.0,6.0,13.2,17.6,No,No
2014-09-22,Albany,11.2,14.6,9.6,4.2,9.0,W,40.04,NNW,NNW,24.0,22.0,54.0,58.0,1020.4,1021.3,5.0,4.0,13.4,13.6,Yes,No
2014-09-20,Albany,12.7,30.2,0.0,1.8,11.2,W,40.04,NW,SSE,6.0,13.0,61.0,32.0,1017.5,1010.8,0.0,0.0,18.1,29.9,No,No
2014-09-21,Albany,15.9,27.0,0.0,9.8,5.6,W,40.04,S,N,15.0,35.0,47.0,93.0,1002.6,1004.7,0.0,8.0,22.3,15.0,No,Yes
2014-09-23,Albany,10.1,16.0,0.2,4.4,1.9,W,40.04,NE,NE,4.0,6.0,81.0,71.0,1025.4,1024.0,8.0,7.0,13.4,15.4,No,Yes
2014-09-24,Albany,11.7,19.0,1.5,3.6,5.2,W,40.04,ESE,NNW,6.0,2.0,74.0,75.0,1023.9,1021.4,5.0,7.0,15.5,17.8,Yes,Yes
2014-09-25,Albany,11.5,21.7,1.2,0.8,5.5,W,40.04,ENE,E,2.0,7.0,80.0,55.0,1019.7,1015.4,7.0,4.0,16.0,21.0,Yes,No
2014-09-26,Albany,12.1,23.4,0.0,2.6,9.7,W,40.04,ESE,SSE,9.0,15.0,68.0,47.0,1013.8,1008.6,2.0,4.0,18.4,23.0,No,Yes
2014-09-27,Albany,14.8,16.6,2.4,3.2,2.6,W,40.04,ENE,ENE,7.0,9.0,78.0,73.0,1000.5,1003.6,7.0,7.0,15.5,13.2,Yes,Yes
2014-09-28,Albany,11.0,17.7,6.6,5.4,3.0,W,40.04,E,NNE,7.0,28.0,96.0,67.0,1011.5,1012.1,8.0,6.0,13.4,17.5,Yes,Yes
2014-09-29,Albany,13.0,18.9,2.1,2.2,7.6,W,40.04,SE,ESE,9.0,19.0,83.0,57.0,1013.6,1014.0,6.0,4.0,15.6,18.5,Yes,Yes
2014-09-19,Albany,13.2,20.2,0.2,3.6,9.9,W,40.04,NNE,WSW,9.0,11.0,71.0,66.0,1022.5,1020.4,6.0,0.0,16.8,19.6,No,No
2014-09-10,Albany,13.0,17.1,1.0,2.8,9.2,W,40.04,NW,WSW,7.0,30.0,79.0,76.0,1018.3,1019.1,7.0,5.0,15.1,16.2,No,No
2014-09-06,Albany,13.2,23.0,0.0,2.2,3.1,W,40.04,NW,NW,11.0,13.0,69.0,65.0,1000.0,995.9,8.0,4.0,20.4,20.5,No,Yes
2014-09-08,Albany,9.3,16.7,10.4,4.0,5.6,W,40.04,E,NW,15.0,20.0,73.0,77.0,1001.2,999.1,4.0,8.0,12.0,13.0,Yes,Yes
2014-08-21,Albany,11.6,19.8,1.4,4.2,2.4,W,40.04,NW,W,6.0,7.0,93.0,89.0,1006.9,1008.6,8.0,8.0,15.7,14.4,Yes,Yes
2014-08-22,Albany,10.5,16.1,1.2,1.0,10.3,W,40.04,WSW,WSW,31.0,22.0,52.0,58.0,1019.3,1021.1,4.0,2.0,14.5,15.2,Yes,No
2014-09-30,Albany,13.0,18.8,2.3,4.6,5.0,W,40.04,NNW,NW,7.0,7.0,68.0,64.0,1023.7,1023.3,7.0,1.0,15.9,17.0,Yes,No
2014-08-19,Albany,11.2,18.0,2.6,1.8,8.1,W,40.04,SE,ESE,2.0,19.0,87.0,71.0,1015.5,1014.5,1.0,1.0,14.2,17.3,Yes,No
2014-08-23,Albany,8.1,19.8,0.0,2.8,6.1,W,40.04,SW,NNW,4.0,6.0,61.0,45.0,1023.9,1021.0,7.0,8.0,13.5,18.5,No,No
2014-08-24,Albany,8.4,22.0,0.0,2.6,10.7,W,40.04,S,SE,4.0,0.0,76.0,46.0,1020.4,1018.0,4.0,5.0,12.0,21.4,No,No
2014-08-25,Albany,11.8,24.6,0.0,3.8,7.7,W,40.04,NW,NNW,7.0,19.0,66.0,52.0,1019.5,1016.2,1.0,6.0,19.0,23.6,No,Yes
2014-08-26,Albany,12.8,16.0,4.6,3.6,5.2,W,40.04,S,SW,19.0,22.0,65.0,51.0,1022.4,1023.1,8.0,3.0,14.5,15.8,Yes,No
2014-08-27,Albany,9.5,19.5,0.0,3.8,6.9,W,40.04,NE,NW,11.0,9.0,68.0,63.0,1022.3,1017.5,4.0,6.0,15.2,18.4,No,No
2014-09-09,Albany,8.8,18.0,21.0,6.2,3.5,W,40.04,NNE,N,7.0,19.0,65.0,67.0,1013.2,1013.6,8.0,5.0,13.7,16.9,Yes,No
2014-08-28,Albany,12.4,20.3,0.0,1.8,0.3,W,40.04,N,N,11.0,9.0,63.0,58.0,1014.2,1010.4,8.0,8.0,15.8,20.0,No,Yes
2014-08-30,Albany,10.3,15.9,11.2,1.2,2.2,W,40.04,NW,W,7.0,19.0,91.0,66.0,1014.8,1015.0,7.0,7.0,13.2,15.0,Yes,Yes
2014-08-18,Albany,14.2,21.2,0.4,1.4,4.9,W,40.04,S,NNE,17.0,6.0,61.0,83.0,1012.8,1009.5,2.0,8.0,16.4,14.4,No,Yes
2014-09-01,Albany,5.7,17.0,1.2,2.0,9.0,W,40.04,N,NE,7.0,4.0,70.0,45.0,1025.2,1022.6,5.0,4.0,11.5,16.1,Yes,No
2014-09-02,Albany,9.5,17.3,0.0,2.0,0.0,W,40.04,NNE,SE,6.0,0.0,77.0,66.0,1018.0,1015.2,8.0,8.0,11.2,16.9,No,No
2014-09-03,Albany,11.0,15.5,0.4,0.6,5.0,W,40.04,NW,NNW,19.0,13.0,60.0,61.0,1023.0,1023.7,7.0,7.0,14.8,14.4,No,No
2014-09-04,Albany,8.6,17.0,0.0,3.2,5.1,W,40.04,SSE,SSW,6.0,19.0,66.0,75.0,1023.8,1020.7,7.0,7.0,13.0,15.1,No,No
2014-09-05,Albany,10.0,24.5,0.0,3.4,9.0,W,40.04,S,SE,6.0,15.0,68.0,45.0,1015.2,1009.5,6.0,2.0,14.0,23.0,No,No
2014-08-20,Albany,9.2,20.2,0.0,2.4,7.7,W,40.04,S,NW,2.0,9.0,91.0,51.0,1014.9,1012.0,7.0,6.0,12.0,19.8,No,Yes
2014-09-07,Albany,10.8,18.4,7.6,3.8,7.0,W,40.04,NW,E,11.0,13.0,72.0,56.0,1006.7,1003.1,3.0,7.0,13.9,17.5,Yes,Yes
2014-08-29,Albany,14.5,15.5,22.6,2.2,0.0,W,40.04,N,ESE,2.0,2.0,93.0,87.0,1010.1,1010.8,8.0,8.0,14.9,15.2,Yes,Yes
2014-08-31,Albany,9.0,14.5,2.0,2.2,8.1,W,40.04,WNW,SSW,6.0,15.0,77.0,67.0,1018.6,1019.0,4.0,4.0,12.5,13.1,Yes,Yes
2014-10-22,Albany,12.8,21.2,0.0,4.0,7.5,W,40.04,SW,SSW,6.0,30.0,77.0,72.0,1020.4,1013.3,8.0,1.0,17.7,20.0,No,Yes
2014-10-02,Albany,16.1,23.1,0.3,4.0,6.7,W,40.04,S,WSW,6.0,15.0,73.0,64.0,1013.9,1009.4,7.0,2.0,18.7,22.8,No,No
2014-10-28,Albany,12.2,19.8,0.0,1.8,11.8,W,40.04,E,SE,6.0,15.0,63.0,67.0,1020.0,1016.2,6.0,3.0,17.8,18.7,No,No
2014-10-29,Albany,15.6,19.1,0.4,4.2,1.5,W,40.04,WNW,WNW,15.0,13.0,84.0,73.0,1016.7,1015.2,8.0,8.0,17.5,18.0,No,No
2014-10-30,Albany,14.9,20.1,0.0,2.6,8.0,W,40.04,W,WSW,6.0,41.0,78.0,66.0,1013.1,1009.4,7.0,6.0,17.2,19.2,No,No
2014-10-31,Albany,13.3,17.7,0.0,5.4,10.9,W,40.04,NW,N,19.0,13.0,64.0,56.0,1017.2,1019.2,3.0,3.0,16.3,16.8,No,No
2014-11-01,Albany,8.8,23.0,0.0,5.2,12.1,W,40.04,E,E,9.0,26.0,54.0,54.0,1021.1,1015.7,1.0,0.0,17.7,21.5,No,No
2014-11-02,Albany,12.2,24.1,0.0,6.0,7.9,W,40.04,N,NNE,2.0,30.0,67.0,80.0,1009.8,1006.6,8.0,6.0,19.4,20.9,No,Yes
2014-11-03,Albany,13.0,18.1,2.8,4.6,8.5,W,40.04,WSW,W,28.0,28.0,56.0,57.0,1019.3,1021.3,6.0,1.0,16.6,17.5,Yes,No
2014-11-04,Albany,10.9,22.9,0.0,5.6,9.4,W,40.04,N,SSW,7.0,13.0,60.0,64.0,1024.4,1022.0,7.0,8.0,18.0,18.8,No,No
2014-11-05,Albany,13.2,22.5,0.0,4.2,10.3,W,40.04,SW,WSW,4.0,19.0,66.0,78.0,1019.4,1015.0,4.0,6.0,19.3,19.2,No,No
2014-10-27,Albany,11.1,18.0,0.0,6.8,6.0,W,40.04,NW,SW,4.0,22.0,65.0,67.0,1024.1,1021.6,8.0,5.0,15.8,17.3,No,No
2014-11-06,Albany,14.0,24.7,0.0,6.0,7.6,W,40.04,NW,NNW,11.0,13.0,57.0,42.0,1008.0,1000.2,6.0,4.0,17.8,23.3,No,Yes
2014-11-08,Albany,8.2,21.7,0.0,5.6,12.6,W,40.04,NW,N,6.0,31.0,55.0,63.0,1022.4,1021.1,1.0,1.0,17.0,19.0,No,No
2014-11-09,Albany,12.7,26.1,0.0,4.6,12.5,W,40.04,SE,ESE,22.0,30.0,66.0,71.0,1022.6,1018.7,2.0,0.0,19.0,19.4,No,No
2014-11-10,Albany,17.0,30.1,0.0,7.0,5.0,W,40.04,SE,E,6.0,15.0,48.0,46.0,1010.7,1009.7,8.0,6.0,25.2,29.0,No,No
2014-08-17,Albany,9.0,21.6,0.0,4.2,2.3,W,40.04,N,N,0.0,4.0,82.0,53.0,1019.1,1016.1,8.0,8.0,14.4,21.0,No,No
2014-11-11,Albany,14.2,21.7,0.6,3.2,5.7,W,40.04,NE,N,9.0,28.0,65.0,74.0,1014.3,1016.5,3.0,8.0,20.6,16.8,No,No
2014-11-12,Albany,10.9,18.3,0.0,3.8,6.7,W,40.04,WSW,WSW,6.0,30.0,51.0,70.0,1018.0,1016.8,2.0,7.0,17.2,16.0,No,Yes
2014-11-15,Albany,9.1,19.0,0.0,3.2,11.0,W,40.04,ESE,NW,6.0,13.0,52.0,60.0,1022.0,1017.6,4.0,4.0,16.0,18.1,No,No
2014-11-13,Albany,10.7,15.6,17.4,5.6,6.2,W,40.04,WSW,WSW,31.0,31.0,67.0,59.0,1022.5,1024.1,6.0,6.0,14.2,14.4,Yes,No
2014-11-14,Albany,11.1,16.8,0.5,4.8,4.9,W,40.04,W,WSW,20.0,15.0,60.0,55.0,1028.7,1026.4,6.0,7.0,13.9,15.8,No,No
2014-11-07,Albany,11.7,17.4,7.2,6.2,11.6,W,40.04,SW,WSW,7.0,37.0,88.0,63.0,1009.7,1014.7,5.0,4.0,14.5,16.7,Yes,No
2014-10-01,Albany,10.7,20.8,0.0,2.0,10.3,W,40.04,S,SW,13.0,30.0,69.0,75.0,1024.3,1019.4,2.0,0.0,17.4,19.0,No,No
2014-10-26,Albany,12.8,17.5,2.0,4.4,10.4,W,40.04,SSW,WSW,43.0,30.0,70.0,56.0,1019.7,1021.7,7.0,5.0,16.4,16.5,Yes,No
2014-10-24,Albany,13.7,19.7,5.2,1.6,5.1,W,40.04,N,WSW,0.0,22.0,86.0,87.0,1018.5,1015.3,8.0,3.0,15.2,17.1,Yes,No
2014-10-03,Albany,14.2,20.5,0.4,4.0,7.1,W,40.04,NW,SW,2.0,30.0,69.0,69.0,1016.4,1014.8,5.0,5.0,18.2,18.2,No,No
2014-10-04,Albany,11.5,22.2,0.4,3.0,9.9,W,40.04,NW,SW,6.0,13.0,67.0,64.0,1016.7,1012.1,6.0,5.0,16.8,19.8,No,No
2014-10-05,Albany,12.8,19.6,1.0,4.8,4.3,W,40.04,NW,E,11.0,9.0,81.0,88.0,1004.8,1003.4,5.0,7.0,14.6,13.8,No,Yes
2014-10-06,Albany,11.3,15.7,13.1,4.8,2.3,W,40.04,NE,NE,19.0,7.0,55.0,65.0,1021.2,1020.9,7.0,7.0,13.6,14.4,Yes,No
